ID,Text,class
40953,finally a nobrainer ajinkya rahane a pick place dinesh karthik,neutral
7592,cheez modi zimedaar baat likho pagal marega galti ba,neutral
28488,twt urdu trans roshni tukre cosmos hisse shukria mohabbat,positive
43587,aab congress walo sun bacha thaa murdo desh p p baj,negative
15450,chowkidaar uski paltan chor dhokebaaz criminals scamster feku comedian pappu killers,negative
43470,ha bhul gyi lakin chu chu chutiyaa harkat band kroge hna berozgar,negative
21736,sorry sir totally disagree u sir desh sare bevkoof sekte designs majo,neutral
32933,mama matlab layers scene mind blowing means,positive
38159,indira gandhi exemplary karya achhe dusari sarkar sati bet,positive
38451,district moradabad kanth road mora milak light problem sal hal payi,neutral
24774,congress haal balki maharashtra congress jimmedar,neutral
45085,hariom bijli mantri pay bills kashmir jammu pay,negative
34573,sir constitution bachane menifasto paas family,negative
33387,wish damage repair aik misaal deta,negative
25935,chutiya muslim hindu meat khate,negative
42312,dvn love haa shower,positive
344,hamyat khota khor corrupt ganje kerte thy kia ukhar lia unhon lanat te patwari,negative
2516,sharda chitfund ghotale pramukh waiti duaro daket c,negative
40284,congratulations jajbe salam,positive
36688,awwww moment h chaos busy schedule time nikal thappad maregi,negative
37751,sb rehmat parliament lanat nhn bheji allah pak bera,positive
44361,chudail back bachpan suna safed saari bhut sri ram naam sun chillate h,negative
24286,santrampalji guru greater god guru govind khade kaake laagu paaye balihari guru govind milaaye,positive
17409,guha movie sanju movie a weapon journalists pro,neutral
20190,sharma sanjay loktantra janta,neutral
29127,tamam aashiqan e rasool jumma mubarak jummahmubarak friday,positive
27104,imran aage badhte rehna allah mazbut haitaake aage aane,positive
3641,congratulations modiji mission welcomes make apane sapno bharat,neutral
14805,ganda mulq munh india baatein banata india sakhti issk,negative
5962,oyeee happy birthdayyy javiiii girl twitter literally day n wish,positive
19942,congrasulations sree amithsha ji jaihoo jaihoo bjp,positive
1013,obc bhikhari bhenchod bheemte obc naam account bnakar maa chuda rah,negative
20033,hahaha disqualified govt position ramzan khyal,positive
14816,reservation politics cahie chaie padh lae piche rhae,negative
17288,csa fans supporters stringsandbling,positive
2317,allah worry ramadan time dua allah qubul karthi hon dua appki,positive
15651,don throw trust god don trust plenty room father home,positive
13249,agr nawaz shareef chor ni allah usko surkharoo kry agr chor ay allah usy nishan e ibrat bna da,neutral
10835,modi bhakt kidhar zee news shudhir chaudhri news,neutral
17178,humari dua h jaldi jaldi hojaye bharat politicians h kho,positive
11481,yahusef retention draws fortunately unfortunately,neutral
42658,upyukt anupayukt shabd upyog hindi khoobsoorati hindi,neutral
10138,chutiye logo chutiya fraud saale nakli evm dabba dikha kr logo,negative
15989,behn ji rehndo hame haal chod samaaj galtiya dikhti dusro,neutral
16463,desh karore rajputo bjp vote shri rajnath singh ji uchit pad rajp,negative
6816,shahnawaz problem evm problem junta samvaad khatm netaji time pa,neutral
26506,buddhi bhrasht vikas aane vikas matlab logo kaatna chu,negative
42052,omg ending sorry spoiler pr mjhsy sbr ni mainy end dhk lya awla ending,neutral
13012,kuty bezmr rhnonaaaa allah ass bezamerooo awr munfiqo sy pakistan awam jannn jld sy jld chora dy,negative
43259,sethi mohabbat fursat yakeen jano hamey karney baatein,neutral
2432,singh kainat pass jaega saltanat pass jaegi zaroon hurt n angry,positive
14055,nt behave bichukle tasks captain week moreo,negative
37375,randi ma chod kutte mout marege desh gaddar ma kutte chode,negative
3369,feku sal wade tumne programm wado pr h kbhi n,neutral
7430,life a journey pal pyar lamhe khushi khoo yadein jee zindagi night,positive
15361,andi chhi sapne dekhna band bharat bhagva chayega saal,neutral
3524,kharab chahega,neutral
44137,seat leke la paya uparse bjp seat equality naam,neutral
26838,amarinder akela siddhu vakt pagal kutte bhonkta rehta,negative
33362,sahib dosroo dard nzr ata samaj,positive
35257,arrow shukla fake dp a bjp member jain fake umeed karoge,negative
8074,bies sekharji mudra loan pakode dukan laga aapki fake journalism duk,negative
24240,congress election bjp harna congress paas javab bjp,neutral
18945,bhaiya ji ham apki sari galiya apke mla adhkch pad baithe logo dete,neutral
1018,ouhh pleasesuch a bullshit statement perfect fr ministry meritocracy a,neutral
15344,dakho ajj kiss birthday ha wish ha happy birthday meeru maam,positive
8834,sala surprised bjp invite loyal troll sorry,negative
25287,abey chutia congress saal pai compare pichle sarkar,neutral
6398,kejriwal aagae bhejo baki bjp vote dalo dh,neutral
17223,yessss smell fuckin bae,positive
37065,bhae bahir paisa ghreeb aaega bahir paisa,neutral
26511,arkle morning honey beautiful girl world doll,positive
44914,sir im big fan aapke interview salaam bade bade diggajo hav,positive
4864,modi phone uthate nalayak darr humse paise maang maryam naw,negative
564,sahmgam vihar vidhayak soo celection vidhayak,negative
7505,anie walaikum salaam allah swt bless sister,positive
5160,desh wassion badhaai sh modi ji phir dusari bharat prime minist,positive
14011,pakistanio gabrana petrol price increased rs gabrana,negative
12745,hindumuslim fursat milega sochenge ironical media count,positive
19822,imran miyan liking r poetry greatful appreciation en,positive
13153,lounge tonight friday night live jahsung rocking hiphop trap afrobeat dancehall soca ladies free ti,positive
8781,ikaw proud ba kamina,negative
5612,congratulations son eric nova high graduating c made knew congrat,positive
34824,happy birthday mairoooo almighty bless worlds wish hea,positive
12822,hahahaha morning ji nhee aapki morning yaar dhaansu,positive
24571,kewo kaniye maloom ham bap muslim es sala preshan kaniya shadi nahe kahe pho,negative
22544,pagal years uae islam kabula,negative
20210,bheja day vacation task melay ga lakin kambakhti vacation,negative
16538,nowplaying abba dodworth colliery mw brass band support advertisers,neutral
15488,train power fail gyi train bahjoi station pr khadi tatkal pow,neutral
38560,appki bakwas farak perny lafafy aisy halal jaty,negative
33623,mr pak pm aapane modi jitege ham phatake bajayage bajaye bajaye lagao,negative
28524,mansikta h modiji khub ullu banya hindu muslim naam pat,negative
39177,sir rahul pareshan aapbjeete haare bjp evm gadbadi jeeti a,neutral
23324,aapiye bhokne baaj nh aaoge khair laat maarke bhga party,negative
22745,global agenda sirf modi ji pas congress vote kharidna chahti desh agende,neutral
14877,reposted aghori shiva mahadev mahadev mahakal bholebaba bholenath bambambhole,positive
27719,khalbali pure india h jimmedar paid media kaash khalb,positive
20100,likeapp thora pyar broadcasting a magic live join,neutral
23204,mna army chek post hmla kr siyasat khatm chuki beta,neutral
4990,happy birthday shah ready glad z thinks,positive
18871,a year great legalhistory books wonderful outstanding rohit kimberly,positive
24578,hahaha mila mila huge inch pizzas betwe,neutral
23377,n khan zat gali dilwao kr ky apny mama papa ahsas kr agr,negative
20202,lagg budhha maa roj chadhta,negative
15148,khan saale kmine h owasi,negative
20184,life bhaiyajani allahpak rehmat shabnam bn kr aapk gulistaan e hayaat pr humesha,positive
24489,lick thatswhy jobless ca nt driver bank check jama karane jagah karake aayega,negative
15935,g bilqul likha araha h video delete kr kr gai h,neutral
15067,jeeto pakistan tarf deal box account chod madem zara,neutral
31534,ghalat kaam phir problem ha app madadg,neutral
12650,salamat kay maam ug sushi,neutral
1409,apke paper news galat ambedkar nagar bjp jeeti mahagathbandhan jeet,negative
1964,chutiya tumko film hit flop budget anushar,neutral
44379,jawab puray rupees difference,neutral
15024,love support matter strong fighting happyelfday yesungislove https co,positive
28420,nihayti chutiya actors film leke mzaak kr skte mentions ghus gaali deni h srk,negative
13949,happy birthday,positive
9539,sirf awwal shriman flirting kala darza dilaya h,negative
36950,dera sacha sauda running a free primary school poor children proving a boon poorer sectio,positive
29319,wc india jeetne factor yuvi bhut balance time,neutral
17484,sonu didi fuck karnewala bahan chudati leaked video,negative
2535,desh gaddhhar makkar v deshdhrohi papu chamche kutto jyadha,negative
3745,narendra modi naam rakhna ganga jamuna tahzeeb chutiye dangaiyon bache,positive
9996,xdd jyadatar batsman tb hal kr khulle sand ban,positive
12054,muslim rashtra tamanna rakhte isis bharti jate,negative
32832,raju maa chu nayi video dhasu h,positive
32258,handsome man love bhaijaan till breath,positive
42217,bhosriwale tuchiye chhati nasal dalle haara betiykhod shaamat thuk tujpe thukne ma,negative
5366,hera mandi harami kali mouth peshab,negative
16774,congratulations sir salute desh special imandaar h duniya desh,positive
28772,behad love soo aktar wahda kant mestahmelani tol emthanty w alya kol youm,positive
2235,bapa mubarak humari mubabbat bapa barh jaati jb mureed e kamil nigran e shoo,neutral
9723,baishak dil sakoon allah ky zikar allah p bharosa rakhyn,positive
39805,kute dum jail phir tedi tedi haryana corruption janaknaukaria bechne w,negative
38498,tussi day advice game niyyatain bhe kharab,negative
22326,sale punjabi logo kabjaa bcci cricket state aa,negative
5639,behen sony esiliye evm gutala mantahu kiu congress sp bsp ncp dus,negative
8862,sp bhakto gdp baare dinbhar pakistan khilaaf news chalate raho gawar khush,positive
4764,bjp wb bahumat mila isliye tmc mla bjp khareed,neutral
13552,lmao makes sleep sha happy birthday unku pineapple,positive
14268,patrag hara kide pade churi bh,negative
43623,purearoma favorite song akwaboa mesan agye,neutral
28672,juth court check karbaye tumar ilaj india khana india lutna india ilaz bhar,neutral
4395,tamaam hindustani behen bhaiyon imaan imtehaan waqt dagmagana imaa,positive
23677,kaash darshan raval sayeed quadri official remix video,neutral
4348,vismay invited jcb khudaai isliye,neutral
22848,bsdk pakistani baap jaan paye marege bsdk thekedar pa,negative
350,manniy narendr modi ji bar shapth lene anant shubhkamnae hope agle salo,positive
28904,jagrukta nayab tarika parivahan vibhag sikhe parivahan mantri jankari adhika,negative
2782,make wan maga times time charm underway results,neutral
24313,rey badmash nt play lion,neutral
22661,rehne interview dikhaya trust,negative
7756,big day nation society bada din years,positive
3293,fav film coming ardaaskaraan paji paji teaser https,neutral
12132,khiladi baap ayese baat kerte understand,negative
16977,smile deserve happy jisoo ahh foreverwithjisoo,positive
25945,basig ni pang laag ba basig naay mga bayronon hmmmmm,neutral
33352,mansoor suntaa dunya sb sy jhoota anchor indian media yh,negative
35578,ish buddhe payega bs bkwas krta ego frustation,negative
18632,mene muslim nam twit bat dekhie video,negative
12188,ulang berhubung kakak twt kemaren rambutnya warna ungu jadi aku adain give away pulsa untuk orang pemen,neutral
900,ambala civil mey toe aapk pass ortho ilaz bhee,negative
25273,mar jawan lakwa maar mayawati congress sarkar dali,negative
36524,tangina im excited art a year hahaha matatapos sya jsandlajsnkslaj,positive
42142,jal jal khak hojana bandy bechary geo laat pari channel rakhta ni isko,positive
15589,congratulations chance official oath hounerable pm sr jiii,positive
21844,aage badte bharat des aage garv h pm mubarak es grib viklang p,positive
42417,pakpassion drugs leta dope test karao sal lye bahir,negative
39098,bharat vikas yatra subh suruvat desh bar modi ji leadership aage badh,positive
19237,juban chalti hunar thukchatte halat dhobi kutte gyi,positive
43595,happy birthday dk aapko taraf janm din sari shubh kamnaye,positive
39679,congress khali nam voh vichardhara sardar voh mari marengi,neutral
4457,mega month apnay media news programe nikal pakistan pakistan sirf pakistan,neutral
6310,blockout hilarious love vehicle,positive
14330,great find gui inside great time store,neutral
37148,mahii cricket world cup jitega,neutral
3172,inko uksa rahy thy custody,neutral
14773,desh samsyaye modi givt chalkenge samasyao ham challange h hsmar,neutral
19865,meanboi hisaab parna padhai goli maro,neutral
10003,haramkhor aam aadmi aadmi,negative
24256,adi zain pic famous dum,positive
26378,bibi chilao tummara heart fail bibi pak china kha kol hamakat indi,negative
3238,creations,neutral
39554,japan nagami shirogane english vintz phantom korean jung rae nice meet,neutral
21522,queenh ajj mujy mery noti band huy phr yaqeen dilana parta interact e karda paya,neutral
45020,vaidik paidaishi mc dhongi saale converted brahmin jainism a great step,negative
28558,lets expecting cr movie salman avg movie kama leti,neutral
3513,feku ec milar desh ullu aakdo hara phir government,negative
1718,c phir padegi pakistan laat samjhegi aukaat,positive
38150,aayega modi lagne lga h feminism communism tumse payega,negative
40020,kashyap manta insaan h jb insaaf samay ata h,neutral
44569,fraudia aisay bolay shareef family shareef bolay manay calibrefraud,neutral
