ID,Text,class
30234,wese pichly world cup se kafi improvement ki h pakistan ne https co,positive
36956,sir aap show mein sab tv ka show tarak mehta ka ulta chasma k cast ko kavi bulaiye na https co,neutral
566,phata dhol seriously one best post seen bravo nd respect,positive
28573,thank god arnab goswami nt someone house bahu bhut kalesh karwata bharatsedhokha https tco,neutral
27290,im besabri insan bossy siblings parents people think lie say https co,positive
549,peta fuck gon na eat cereal fucking water,negative
27279,shefvaidya days back asked biggest panauti see pic reply one https co,negative
31781,yogendrayadav hum bjprss virodhi theaur hain election mein unki jeet hui toh iska matlab ye nahin ki hum apnea https co,neutral
44789,nirhua dinesh lal yadov ko koi na koi mantri pad milna chahia bande ne bahut mehanat ki thi azamgarh akhies https co,positive
8336,govinddotasra thanks sir grade exam k bare btaye time pe hoga ya reet aayegi ya,neutral
15515,mum saw girl wearing ripped jeans like iss ke peeche kutta laga tha isiliye jeans phatt gayi,positive
11350,rt askanshul people arrested mamata banerjee police chanting jai shri ram tmc goons went one step bjp worker st,neutral
5849,khawajamasif wo vote le k nahi betha tha logo ko laray de kay k paris france bna doonga pakistan ko beghairat insan,negative
2747,rt steviekingza kodwa guys vusinova gave us thandiwe forget national man international treasure protected,positive
39473,mamatafrustrated want test jay bajrangbali har har mahadev also,negative
37014,misspaswan aise hi soch ke karan right wing ka har mehnat bekar jata hai mam gandhi desh ka prateek hai ja https co,positive
14227,sonusood thefarahkhan abe chup na chut ye bh sdike tere ko tere dm main gali de dunga tu srk ke sath kaam kar chu https co,negative
32086,rt thursdaymorning good morning sohne satguru gurmeetramrahim g thanks giving beautiful day bless day sp,positive
12620,vivekoberoi vivek oberoi sir apka performance powerfull laa javab blockbuster movie,positive
36346,bhak sala boss always right waalo ko bulaya hai bas,neutral
18455,ram ram sabji bhaiyo ko https co,neutral
4450,jazzcash stupid ass app fucking piece shit jitna paisa lotte ho app pe lga dena tha thoda,neutral
15135,typical gujju khana khane jarur aayenge bhaisaab https co,neutral
40589,javerias ye bohat koshish kr rhy nicha dekhane ki per se ho nhe pa rha,negative
35319,rt sardesairajdeep media walas think master trades actually jack none rajdeep talki,neutral
34352,sanjaynirupam toh aap log ne saal se konsa collector bana diya kissan ko jumle baji karna band karo desh ko https co,neutral
33432,pankhuripathak election ke aage sab aakre supaya gaya godi news channels desh ke logo ko ullu banake pakistan b https co,negative
14353,uff apna pink lips ke shat kutte ki tara bhokna mat ok bhokne nese tum jit nehi jaugi pinkyraftar jitna choro se https co,negative
24908,sardanarohit bhai sahab apke apke bikau apki bjp media ke liye hamare kanhaiyakumar shehla rashid https co,negative
9718,vande mataram deshmera desh ki baag dor bahut samay baad sahi haathon mein aai jai sri ram jai hind https co,positive
17858,rt imtheebrock really sad maybe sad music help,neutral
27234,rt muslimtv lord leave childless thou art best inheritors ramdan https co,positive
13655,jitao modi obc walo ab tumhe samsh aayega,negative
26576,thesamirabbas tarekfatah toibhopalnews lekin road block karke aur market band karke namaz padna sahi yeh kya ye https co,neutral
22737,ani aisi neech mexican logo ki harkaton ke wajah se trump apne border pe deewaar bana raha hai deser https co,negative
39717,rt sassysamosa eid pride month queer mubarak illustrations ab varaham https co brnuarplet,positive
21898,realshoaibmalik oppopakistan shoaib bhai world cup main acha performance dani ha ap na kion kanyeahnap ka akhri world cup ha,neutral
41988,mmuhibbaah miheiftai addah muhi teemsss ado volwa aviyata good morning,neutral
32990,sabi hataya bjp govt aur bjp ka hi hath haakhir koi gen aur gair sp ka neta q nahi mara ja raha hpahle evm ki https co,negative
5198,engr jerry ghr mae best hti ha bt ab bahr ka arda ha,neutral
32859,ye yogi raaz ho kya raha kabhi muslim ki hatya kabhi dalit kabhi yadav ki akhir yogi sarkar kab jagegi police https co,negative
14080,anjanaomkashyap tum logo ne feku k sal feku ki bhakti aur hindumuslim hi kiya hefeku k sal mehgaibero https co,negative
37467,golden sidra isi wah wah bohat khob ab kia hall hy allah raham kary,positive
12535,sending belated birthday wishes way hope fab time ano kye waah,positive
6859,ليلةالقدر dr tahir ul qadri ki mqipatsmteam ko mubark bad syedfarazhaxhmi iamatiqq tahirulqadri,positive
15930,narendramodi heartfelt congratulations sir ab har baar modi sarkar best wishes india,positive
30381,kp govt bhari pari usko tou chor imran khan khud ne bhi aise apni pasand banday lagaye hain without due process,neutral
6967,rt freebuluchistan hinakharai mjdawar imrankhanpti peaceforchange tumari ponjabi foj sharafat ki zuban nhi samajti hai,negative
16030,sarileruneekevvaru first tweet tag happy crew nd cast waiting dop may bollywood https co,positive
15325,waglenikhil tu gulam hi gulam rahega pappu khan ka mutre pe pakistan ja pappu khan ka kuch bhi nahi hoga pap https co,negative
8410,kuch arse bad chats archive ho jate hai yaddon ko bhulane ki koshish strt ho jate ha,negative
28845,adityad shah fees pay want know mahine ka kitna kama lete ho p,neutral
14534,shardaatri gita padhi hoti isne ye nobat hi ni aati kaise log hai hindu ho ke gita ni padhte au https co,negative
20389,pooja chopra well said true dare dream great weekend,positive
38953,juth bolne inko koi compete nahi kar sakta https co,neutral
28970,fuck wrong bijaan please tell trying teach masuma jalal https co,negative
40165,rt prediction saint rampal ji per nostradamus india sant ruling world sant rampal ji maharaj,neutral
28569,rt ye looot k qaom sy bi gai guzry hain dekh lain aik youthiya ki harkat apni bivi bi pesh kr dia ik k agy haram,negative
1755,q ki aap jaise reports reporter rahe hi nahi bjp prawaqta ban gaye hai pichale saal dekhiye aap midiya walo n https co,neutral
28110,mamta banaji ko jay seere ram sunne kharap lagta hoga bt muslim ko nahi har muslim ijjat karte hindu ko https co,positive
43735,dum hai india ke nami vakil mujhhe btaye ki bantvara ho ne ke baad chhota bhai jabrjasti bade bhai k https co,neutral
14971,rt kamraharshita secretofpositivity saint dr gurmeetramrahim singh ji insan derasachasauda dhan dhan satguru tera hi aasra https,neutral
21676,behram sanzer asyounotwish mc hoor ke chakkar tum apna imaan kya tum log apna desh bech dooge jo tumko b https co,negative
17174,alissonbecker best keeper yhe galaxy uclfinal lfc,positive
5548,iammafiaa filhal teri maar rha hun hahahahahahahahaha hahahahahahahahahahaha hahahhahahahha ha https co bivsmwiypm,neutral
26638,yeh khud sex karne waala sixer ab gurgaon waalon ko collar se pakdega yogendrayadav https co,negative
15170,rt dekho main koi shararat nhi krunga kuch bhi nhi krunga jo dekh k tumhe kharab lage main sirf baat karunga wont e,neutral
41543,issi tarah k bare bol zab ne b bole thay meri kursi bohut mazboot hai jalse mai maa behen ki gali khul ker bolta https co,negative
4275,meri id sy log jealous bohot ho rahy hein aj kall baar id report ho chuki hy meri koi farq ni parny wala,positive
22452,narendramodi azali officiel greatest person modi ji aapko jeet ki bahut bahut badhai pr sath ek request h ki ku https co,positive
9306,sanjayazadsln ha bhos r ke mathura tumhare jija lagte na topi wale tabhi pet dard nahi hua jamanat https co,negative
31262,sardanarohit aajtak agar ye bjp wale aise hi sb party k logo ko even sb party k ghatiya logo ko aise hi apne part https co,negative
28568,indiatoday asadowaisi kamaljitsandhu agar aisa hota toh aap otne araam se india mein reh nai pate bcoz go https co,negative
42241,weuttarpradesh gondapolice uppolice cm ajay visht ka ramraj chalrha hai jo rss bjp ka birodh karega uski https co,neutral
20370,alamgirizvi mohammads abe chutiya madhar chod apane bap papu ko le kar pak ya bangladesh chala ja mc rand ki au,negative
22502,msaleemkhanwazi pain yako mar jao apis lar lar ke wo kuty ke bachy hamre dushman tu chata ye k ye larn apis https co,negative
11361,sushmaswaraj aapne ek iron lady k tarah kam kiya aapne videsh tak aapana loha manbaya mam great,positive
42611,ravishkumar ravishkumarblog ravishndtv ndtvindia ndtv ye tv vale ka bap bada harai kutta hai jab se bjp https co buxcekbhvc,negative
17250,ungraduateg ytcreatorsindia saveungraduategamer mene bhi retweet kar dia aur mene discord par members https co,neutral
40310,haa good night tc sapne dil ho uske dekh lena miss baby https co,positive
22550,jaideepb maldives hanging baba thread bjp lost wahan ki govt bhi gir jati slowly turn indian navy garrison,neutral
39210,tf one thinking arsal munda ghar se ghayab hai aur kisi ko koi fikar nahi sunochanda,negative
15635,rt let get ready tough decisions india new home minister amitshah kis kis ko chahiye aazadi,neutral
10370,sekcy ye saary mil hum ko pagal bana rahe hain rch ke bachy,negative
22723,iss buddhe ko maaf ker deain yeh satyagaya hai https co,negative
6682,mughal ne mn glt bat krta hi ne yh khalid ny kaha tha,neutral
33201,rt amerikannadiga one songs made learn guitar thanks hamsalekha ravimaama tried two leads singing,positive
26425,ranaayyub okie thanks batane ke liye ki aap jaise log khali desh hi nahi pure vishaw apni gandagi faila rahe hai,negative
36619,sahi nirdaya modi ji narendramodi bus esi krte rhehiye bharat ka vikas hte jyga thankyou jai hind,positive
29485,malikasimzahoor barkizubairkhan sheikhuo malik sahib iss jaisya behenchod ky ghar mea iss ki maa aour behen mea https co ftdxfyykok,negative
27341,ke narendramodi sarker mei sabhi sambhavit mantriyo ko desh ki samnya janta ki taraf hardik badhai khas tour https co,positive
14832,anjanaomkashyap bevakoof vipaksh b prajarantra ka ang hai media k log toh govt se sawal karne se rahe,negative
16994,made boondi also home wow,positive
21823,good morning pita ji dhan dhan satguru tera hi aasra plzz make day happy n simranfully gurmeetramrahim,positive
13463,manakgupta piyushgoyal piyushgoyaloffc narendramodi agr usko jail na bhejte congress wale gala pkdte ki mod https co,negative
21912,pakimuslimah nahi yara bachay kbh badtmeez nahi hote yeah parents pe depend krta hai wo apne bachon ki kyse tarbyt krte hain,negative
8037,rt pta kro teacher koi muslim nhi dalo jail aur baqi desh mukdarshk bna dekhta rhe sharm inko kabhi nhi aati https,negative
6104,bbchindi absolutely wrong hisab se modi ko opposition ne election se pehla itna kuch bura bola wo bhi https co zhycqlmxvo,positive
29693,hansi andersen kyle howarth hope pray okay mate fire last week us,positive
36300,ekdm sahi kha tumne dipika ki chut ka jo grm mut hoga uska mza hi alg hoga aur huma ki bdi gori lal ched vali gand se nikala mal,negative
16347,baln camboriu pm temp umid vento sse bar chuva hoje ê,neutral
4680,jagrannews arvindkejriwal kharagpur se ki hai kahi aisa nahi inke promises ki tarah wo bh https co oxftvtoetw,neutral
28704,maximoffdnvers fam thankful met guys kind hope talk lo https co,positive
16125,amishdevgan sambitswaraj avanishojha gdutttweets trp ke liye ye log bhagvan ko bhi nahi chodenge,neutral
37409,sweetceripie hii swer never see tl love layout btw hmu okkk,positive
37240,rishibagree winning gadkari nana ka popat ho gaya worst part believed chance win,negative
23403,wah good aise hi rahna,positive
27240,rt bitches boyfriend talking bae spoiling duh bitch think u grandchild,negative
20178,istiyak idirisi aap sab gujaris karta hu ki ik singer hu aur new song kar na chata hu laykin mujh https co,positive
39610,modiswearingin narendramodi congratulations modiji second term prime minister may bhagwan bholena https co,positive
640,chokidaro se chor ko hi paresani hoti sunneme aayahe rahul dapli bajarahe aur sonia gaa rahi h https co,negative
26685,ok edit ethan song kid cudi playboi carti orr vereena heart attack one direction vote pls,neutral
1648,kab k uth gye gulshan k karobar bhi chal pare fed dogs dishes left last night laundry going,negative
30021,zeenewshindi mujhe nahi pata hamare politicians ki kya majburi hai warna haqikat unhe bhi pata hai hatsoff officer,neutral
19173,aap ka fraham karda number filwaqt zong per mojood nahi hai aur iss per koi package activate nahi howa hai,neutral
8831,cho ć te ż andrea nam si ę co ś w powy ż szym tweecie pomiesza ł shame,negative
13707,kamkamquats dont like bc means hua cheng kamina kamina canon,negative
7653,aajtak sardanarohit kaha gayi desh bhakti sardarna saheb ab awaj nahi utawoge shame channel https co rpgphwxhkc,negative
12550,aajtak narendramodi aajtak wale aaj bahut happy honge aajtak wale modi ke alawa kisi intereste nhi rakhte h https co,positive
11076,rt zainiii says reading may ā h ﷻ give strong imaan answer silent prayer jumma mubarak,positive
20107,rt mpawanbijarnia gurmeetramrahim kohinoorkalsi impoojainsan,neutral
15792,riteshkumar ind akhileshpsingh congress aur uske chamche kabhi nahi sudharenge aur na hee kabhi seekhenge jalna https co,negative
24561,rt izharizuu maiin yahan pigaal gaya sweet celeb frndz dil khush kitaa jay dil sa dua follow frndzzz,positive
30232,podaaaanga iamrajii annnddddd ca nt even give beef sachchaa musalman beefy musalman,neutral
19412,iam aakritistic ohk btw tum kyu ja rahi ho whats problem,neutral
32062,rt akashrana inc warm birthday greetings young dynamic politician incrajasthan shri ji wish success,positive
24524,netflixindia chup kar warna aankhon ki laser se teko jala dunga sala sacredgames ki date nai bata raha hai,positive
3939,iamtanveermir nahin lekan taray jaise bewaqoof fans hain jeer may hi surf saath dayte hain team ka,neutral
31388,sir tum padhai mai bohot kamzor ho agr aise hi rahoge toh fail ho jao ge baar student sir mereko fail nhi h https co,neutral
150,saf baby sorry online hope sleeping well though love,positive
